band,gage,lag,agg,corr
swe,11318500,303,max,0.3262076289246726
swe,11402000,303,mu,0.2918966488033924
swe,11402000,303,min,
swe,11402000,303,max,0.18166931873360995
swe,11185500,304,mu,0.49279313979546086
swe,11185500,304,min,
swe,11185500,304,max,0.4739521083946302
swe,11189500,304,mu,0.508189397619248
swe,11189500,304,min,
swe,11189500,304,max,0.4291984490521359
swe,11202710,304,mu,0.4876464752289515
swe,11202710,304,min,
swe,11202710,304,max,0.4337932423404019
swe,11208000,304,mu,0.42777071880572387
swe,11208000,304,min,
swe,11208000,304,max,0.5273147330416037
swe,11266500,304,mu,0.4455503751578696
swe,11266500,304,min,
swe,11266500,304,max,0.23532039268667387
swe,11318500,304,mu,0.3981352484175697
swe,11318500,304,min,
swe,11318500,304,max,0.3224670310998305
swe,11402000,304,mu,0.2893826172919338
swe,11402000,304,min,
swe,11402000,304,max,0.17688986540714885
swe,11185500,305,mu,0.49559278854108474
swe,11185500,305,min,
swe,11185500,305,max,0.4712415114783387
swe,11189500,305,mu,0.513373192488381
swe,11189500,305,min,
swe,11189500,305,max,0.42932693317832854
swe,11202710,305,mu,0.48687468044078336
swe,11202710,305,min,
swe,11202710,305,max,0.4313976398978078
swe,11208000,305,mu,0.43011680650645784
swe,11208000,305,min,
swe,11208000,305,max,0.5264101493613049
swe,11266500,305,mu,0.4477722960883433
swe,11266500,305,min,
swe,11266500,305,max,0.23327512346073587
swe,11318500,305,mu,0.39586755378623373
swe,11318500,305,min,
swe,11318500,305,max,0.3186898061627528
swe,11402000,305,mu,0.28744246190853445
swe,11402000,305,min,
swe,11402000,305,max,0.17240787670595203
swe,11185500,306,mu,0.49794511072997055
swe,11185500,306,min,
swe,11185500,306,max,0.46822159596237134
swe,11189500,306,mu,0.5182949984533072
swe,11189500,306,min,
swe,11189500,306,max,0.4292535514076379
swe,11202710,306,mu,0.486046563355362
swe,11202710,306,min,
swe,11202710,306,max,0.4288146038790027
swe,11208000,306,mu,0.43286923615987966
swe,11208000,306,min,
swe,11208000,306,max,0.5257360933735539
swe,11266500,306,mu,0.4495859565229506
swe,11266500,306,min,
swe,11266500,306,max,0.23107142991267032
swe,11318500,306,mu,0.39383868503393316
swe,11318500,306,min,
swe,11318500,306,max,0.31497889053100964
swe,11402000,306,mu,0.28553903361086164
swe,11402000,306,min,
swe,11402000,306,max,0.16821256657421438
swe,11185500,307,mu,0.4998023978800791
swe,11185500,307,min,
swe,11185500,307,max,0.46483342877826284
swe,11189500,307,mu,0.522893227315368
swe,11189500,307,min,
swe,11189500,307,max,0.42894066828424876
swe,11202710,307,mu,0.4851987930097332
swe,11202710,307,min,
swe,11202710,307,max,0.42596568601684837
swe,11208000,307,mu,0.4359173330139645
swe,11208000,307,min,
swe,11208000,307,max,0.5252944482318228
swe,11266500,307,mu,0.4511157767589306
swe,11266500,307,min,
swe,11266500,307,max,0.22873511118518441
swe,11318500,307,mu,0.3919366572079705
swe,11318500,307,min,
swe,11318500,307,max,0.31127732374423034
swe,11402000,307,mu,0.28328146221155326
swe,11402000,307,min,
swe,11402000,307,max,0.1638143322558135
swe,11185500,308,mu,0.5013081820974925
swe,11185500,308,min,
swe,11185500,308,max,0.4611906248330748
swe,11189500,308,mu,0.527193112738923
swe,11189500,308,min,
swe,11189500,308,max,0.4284267379205559
swe,11202710,308,mu,0.48406714408732493
swe,11202710,308,min,
swe,11202710,308,max,0.42308574643448227
swe,11208000,308,mu,0.4390121012371772
swe,11208000,308,min,
swe,11208000,308,max,0.5247150942346128
swe,11266500,308,mu,0.45251043011385383
swe,11266500,308,min,
swe,11266500,308,max,0.22636132461684533
swe,11318500,308,mu,0.38986879480318265
swe,11318500,308,min,
swe,11318500,308,max,0.30750202458985243
swe,11402000,308,mu,0.2807597302113506
swe,11402000,308,min,
swe,11402000,308,max,0.15938622926518872
swe,11185500,309,mu,0.5026168816882409
swe,11185500,309,min,
swe,11185500,309,max,0.45739285815248915
swe,11189500,309,mu,0.5313227892624359
swe,11189500,309,min,
swe,11189500,309,max,0.4277883294136776
swe,11202710,309,mu,0.4832211212538145
swe,11202710,309,min,
swe,11202710,309,max,0.420232709782453
swe,11208000,309,mu,0.4419071834049413
swe,11208000,309,min,
swe,11208000,309,max,0.5238111619582997
swe,11266500,309,mu,0.45377548309763094
swe,11266500,309,min,
swe,11266500,309,max,0.22395996628875622
swe,11318500,309,mu,0.387854178475436
swe,11318500,309,min,
swe,11318500,309,max,0.3039387084346226
swe,11402000,309,mu,0.27832624070422163
swe,11402000,309,min,
swe,11402000,309,max,0.1552968752835533
swe,11185500,310,mu,0.5039297100312369
swe,11185500,310,min,
swe,11185500,310,max,0.4536307207114383
swe,11189500,310,mu,0.5352963949678862
swe,11189500,310,min,
swe,11189500,310,max,0.4270726065920954
swe,11202710,310,mu,0.48248689634005604
swe,11202710,310,min,
swe,11202710,310,max,0.41741464657694116
swe,11208000,310,mu,0.44458175733133903
swe,11208000,310,min,
swe,11208000,310,max,0.522684151542202
swe,11266500,310,mu,0.4547436654384169
swe,11266500,310,min,
swe,11266500,310,max,0.22143674569687685
swe,11318500,310,mu,0.3858260484147839
swe,11318500,310,min,
swe,11318500,310,max,0.3003607618429974
swe,11402000,310,mu,0.27609502389920904
swe,11402000,310,min,
swe,11402000,310,max,0.1513059114984764
swe,11185500,311,mu,0.5052459822371439
swe,11185500,311,min,
swe,11185500,311,max,0.4498648092535745
swe,11189500,311,mu,0.539048587671625
swe,11189500,311,min,
swe,11189500,311,max,0.42623313685741443
swe,11202710,311,mu,0.480967091387241
swe,11202710,311,min,
swe,11202710,311,max,0.413860392572765
swe,11208000,311,mu,0.44712314599093766
swe,11208000,311,min,
swe,11208000,311,max,0.521382620970188
swe,11266500,311,mu,0.4553156147708134
swe,11266500,311,min,
swe,11266500,311,max,0.21873878954374834
swe,11318500,311,mu,0.38359712628395143
swe,11318500,311,min,
swe,11318500,311,max,0.2963848701017686
swe,11402000,311,mu,0.2737419519836762
swe,11402000,311,min,
swe,11402000,311,max,0.1470011474567087
swe,11185500,312,mu,0.5065262202203775
swe,11185500,312,min,
swe,11185500,312,max,0.4460412016977459
swe,11189500,312,mu,0.542601901488002
swe,11189500,312,min,
swe,11189500,312,max,0.4252838943441296
swe,11202710,312,mu,0.4799598653420001
swe,11202710,312,min,
swe,11202710,312,max,0.41088258154228313
swe,11208000,312,mu,0.44952595622742636
swe,11208000,312,min,
swe,11208000,312,max,0.519912403391323
swe,11266500,312,mu,0.4557335683767385
swe,11266500,312,min,
swe,11266500,312,max,0.2159980092744156
swe,11318500,312,mu,0.380888563660827
swe,11318500,312,min,
swe,11318500,312,max,0.2919548052100943
swe,11402000,312,mu,0.27103207985172334
swe,11402000,312,min,
swe,11402000,312,max,0.14279435924625514
swe,11185500,313,mu,0.5078364886680564
swe,11185500,313,min,
swe,11185500,313,max,0.44218464087580944
swe,11189500,313,mu,0.5460294232971621
swe,11189500,313,min,
swe,11189500,313,max,0.42426160653912875
swe,11202710,313,mu,0.47921884799767334
swe,11202710,313,min,
swe,11202710,313,max,0.40814712286673693
swe,11208000,313,mu,0.4517881011429413
swe,11208000,313,min,
swe,11208000,313,max,0.5183014973685692
swe,11266500,313,mu,0.4562654989726085
swe,11266500,313,min,
swe,11266500,313,max,0.21330233331778028
swe,11318500,313,mu,0.37822854595821825
swe,11318500,313,min,
swe,11318500,313,max,0.2878422432624458
swe,11402000,313,mu,0.26806010602321223
swe,11402000,313,min,
swe,11402000,313,max,0.13855503202994712
swe,11185500,314,mu,0.5092238716181074
swe,11185500,314,min,
swe,11185500,314,max,0.43836108729504447
swe,11189500,314,mu,0.549325034988478
swe,11189500,314,min,
swe,11189500,314,max,0.4231658417046143
swe,11202710,314,mu,0.4787943670025136
swe,11202710,314,min,
swe,11202710,314,max,0.40566464979899036
swe,11208000,314,mu,0.4538213318964634
swe,11208000,314,min,
swe,11208000,314,max,0.5164453530556565
swe,11266500,314,mu,0.45697716983143877
swe,11266500,314,min,
swe,11266500,314,max,0.2107295340532753
swe,11318500,314,mu,0.3759710057007828
swe,11318500,314,min,
swe,11318500,314,max,0.28424621651467763
swe,11402000,314,mu,0.26542944309971067
swe,11402000,314,min,
swe,11402000,314,max,0.1346501509732109
swe,11185500,315,mu,0.5105673138951508
swe,11185500,315,min,
swe,11185500,315,max,0.4345222499133913
swe,11189500,315,mu,0.5524961969917357
swe,11189500,315,min,
swe,11189500,315,max,0.4220090123428675
swe,11202710,315,mu,0.4786525317038151
swe,11202710,315,min,
swe,11202710,315,max,0.40333648689528906
swe,11208000,315,mu,0.4556053488640229
swe,11208000,315,min,
swe,11208000,315,max,0.5143727444144751
swe,11266500,315,mu,0.4576559928530808
swe,11266500,315,min,
swe,11266500,315,max,0.20819583918846724
swe,11318500,315,mu,0.3738130564450019
swe,11318500,315,min,
swe,11318500,315,max,0.2807465794927675
swe,11402000,315,mu,0.26282074689281537
swe,11402000,315,min,
swe,11402000,315,max,0.13082028497955303
swe,11185500,316,mu,0.5118268230707173
swe,11185500,316,min,
swe,11185500,316,max,0.4306275537870623
swe,11189500,316,mu,0.5555949256305477
swe,11189500,316,min,
swe,11189500,316,max,0.42085150773785995
swe,11202710,316,mu,0.4784754708528128
swe,11202710,316,min,
swe,11202710,316,max,0.40092022678110545
swe,11208000,316,mu,0.457077944540393
swe,11208000,316,min,
swe,11208000,316,max,0.5120900946057154
swe,11266500,316,mu,0.45819563822866693
swe,11266500,316,min,
swe,11266500,316,max,0.20563872599238256
swe,11318500,316,mu,0.3711656072762812
swe,11318500,316,min,
swe,11318500,316,max,0.2770559495547959
swe,11402000,316,mu,0.26044493915493055
swe,11402000,316,min,
swe,11402000,316,max,0.12702206686462164
swe,11185500,317,mu,0.5130233945322271
swe,11185500,317,min,
swe,11185500,317,max,0.42670228719521136
swe,11189500,317,mu,0.5585440754247777
swe,11189500,317,min,
swe,11189500,317,max,0.4196228650117865
swe,11202710,317,mu,0.4778617296215894
swe,11202710,317,min,
swe,11202710,317,max,0.3980773428928521
swe,11208000,317,mu,0.4581519326848674
swe,11208000,317,min,
swe,11208000,317,max,0.5095338573804663
swe,11266500,317,mu,0.4586516647789001
swe,11266500,317,min,
swe,11266500,317,max,0.20305785610310045
swe,11318500,317,mu,0.3681694250677131
swe,11318500,317,min,
swe,11318500,317,max,0.27325527267686356
swe,11402000,317,mu,0.2580473059484012
swe,11402000,317,min,
swe,11402000,317,max,0.12320826544938972
swe,11185500,318,mu,0.5141093128573172
swe,11185500,318,min,
swe,11185500,318,max,0.42273347665530386
swe,11189500,318,mu,0.5612443778479113
swe,11189500,318,min,
swe,11189500,318,max,0.4182647458303907
swe,11202710,318,mu,0.4768514080645862
swe,11202710,318,min,
swe,11202710,318,max,0.3948013672516645
swe,11208000,318,mu,0.458963915105715
swe,11208000,318,min,
swe,11208000,318,max,0.5068021726473344
swe,11266500,318,mu,0.459003098684717
swe,11266500,318,min,
swe,11266500,318,max,0.2004140808236326
swe,11318500,318,mu,0.36482283531414
swe,11318500,318,min,
swe,11318500,318,max,0.2693400663412014
swe,11402000,318,mu,0.2554251183172177
swe,11402000,318,min,
swe,11402000,318,max,0.11932767853672822
swe,11185500,319,mu,0.5150498445564975
swe,11185500,319,min,
swe,11185500,319,max,0.41870247243740355
swe,11189500,319,mu,0.563826161395075
swe,11189500,319,min,
swe,11189500,319,max,0.41689409794884535
swe,11202710,319,mu,0.4760965458119469
swe,11202710,319,min,
swe,11202710,319,max,0.3920677189999834
swe,11208000,319,mu,0.45970240894565595
swe,11208000,319,min,
swe,11208000,319,max,0.50404812139698
swe,11266500,319,mu,0.45931056331102993
swe,11266500,319,min,
swe,11266500,319,max,0.1978196886806533
swe,11318500,319,mu,0.36129052574465786
swe,11318500,319,min,
swe,11318500,319,max,0.2653343351980479
swe,11402000,319,mu,0.2525883281723578
swe,11402000,319,min,
swe,11402000,319,max,0.11523784332018179
swe,11185500,320,mu,0.5158569894697915
swe,11185500,320,min,
swe,11185500,320,max,0.4145959802170581
swe,11189500,320,mu,0.5662674854389458
swe,11189500,320,min,
swe,11189500,320,max,0.415469746819629
swe,11202710,320,mu,0.47513059268711766
swe,11202710,320,min,
swe,11202710,320,max,0.3892740258951489
swe,11208000,320,mu,0.46027071481913556
swe,11208000,320,min,
swe,11208000,320,max,0.5012017116631791
swe,11266500,320,mu,0.45959101228255783
swe,11266500,320,min,
swe,11266500,320,max,0.19530907897936098
swe,11318500,320,mu,0.3573912953612456
swe,11318500,320,min,
swe,11318500,320,max,0.26120529012441845
swe,11402000,320,mu,0.24987798695476604
swe,11402000,320,min,
swe,11402000,320,max,0.11130615948431265
swe,11185500,321,mu,0.5166190533478752
swe,11185500,321,min,
swe,11185500,321,max,0.41047848908719364
swe,11189500,321,mu,0.5685958156493836
swe,11189500,321,min,
swe,11189500,321,max,0.4139921461780686
swe,11202710,321,mu,0.4743303008537379
swe,11202710,321,min,
swe,11202710,321,max,0.3864990239974416
swe,11208000,321,mu,0.4605970243276142
swe,11208000,321,min,
swe,11208000,321,max,0.4981867808211136
swe,11266500,321,mu,0.45986525354176094
swe,11266500,321,min,
swe,11266500,321,max,0.1928178289014581
swe,11318500,321,mu,0.3534740019667402
swe,11318500,321,min,
swe,11318500,321,max,0.25705292869048035
swe,11402000,321,mu,0.24734775059531497
swe,11402000,321,min,
swe,11402000,321,max,0.10761554778924948
swe,11185500,322,mu,0.51715292594412
swe,11185500,322,min,
swe,11185500,322,max,0.4062236994358663
swe,11189500,322,mu,0.5707200444938838
swe,11189500,322,min,
swe,11189500,322,max,0.4124005514137975
swe,11202710,322,mu,0.4734963474625964
swe,11202710,322,min,
swe,11202710,322,max,0.3836557422506519
swe,11208000,322,mu,0.46096970550792277
swe,11208000,322,min,
swe,11208000,322,max,0.4951535075011587
swe,11266500,322,mu,0.46003364898046534
swe,11266500,322,min,
swe,11266500,322,max,0.19029189945261976
swe,11318500,322,mu,0.34954206934397997
swe,11318500,322,min,
swe,11318500,322,max,0.2528408840271221
swe,11402000,322,mu,0.24481138050683054
swe,11402000,322,min,
swe,11402000,322,max,0.10377014954757707
swe,11185500,323,mu,0.5174146338193646
swe,11185500,323,min,
swe,11185500,323,max,0.4018163448547822
swe,11189500,323,mu,0.5725817177819844
swe,11189500,323,min,
swe,11189500,323,max,0.41065993118269695
swe,11202710,323,mu,0.4727293998355061
swe,11202710,323,min,
swe,11202710,323,max,0.38081984306728295
swe,11208000,323,mu,0.4612864312834713
swe,11208000,323,min,
swe,11208000,323,max,0.49201549929665594
swe,11266500,323,mu,0.46000094874101
swe,11266500,323,min,
swe,11266500,323,max,0.18770487879461029
swe,11318500,323,mu,0.3460363757916716
swe,11318500,323,min,
swe,11318500,323,max,0.24880602186510034
swe,11402000,323,mu,0.2418678287054046
swe,11402000,323,min,
swe,11402000,323,max,0.09947225244294335
swe,11185500,324,mu,0.5174321108973187
swe,11185500,324,min,
swe,11185500,324,max,0.39728594208948687
swe,11189500,324,mu,0.5740911971760353
swe,11189500,324,min,
swe,11189500,324,max,0.4087249327552716
swe,11202710,324,mu,0.47188884975843065
swe,11202710,324,min,
swe,11202710,324,max,0.37803463286987876
swe,11208000,324,mu,0.4615047759145271
swe,11208000,324,min,
swe,11208000,324,max,0.4887394964643041
swe,11266500,324,mu,0.45976408553200443
swe,11266500,324,min,
swe,11266500,324,max,0.18508021179610462
swe,11318500,324,mu,0.3431219635673911
swe,11318500,324,min,
swe,11318500,324,max,0.24518265775352374
swe,11402000,324,mu,0.2390786110567089
swe,11402000,324,min,
swe,11402000,324,max,0.09530615950293526
swe,11185500,325,mu,0.5171715910938166
swe,11185500,325,min,
swe,11185500,325,max,0.39263487826024124
swe,11189500,325,mu,0.575188295858525
swe,11189500,325,min,
swe,11189500,325,max,0.40655395579428066
swe,11202710,325,mu,0.47072338753256027
swe,11202710,325,min,
swe,11202710,325,max,0.375013358332672
swe,11208000,325,mu,0.46166736037116496
swe,11208000,325,min,
swe,11208000,325,max,0.48533830026661273
swe,11266500,325,mu,0.45929201981540063
swe,11266500,325,min,
swe,11266500,325,max,0.18242090493360313
swe,11318500,325,mu,0.34044020110329914
swe,11318500,325,min,
swe,11318500,325,max,0.24171035958255968
swe,11402000,325,mu,0.23654646782150898
swe,11402000,325,min,
swe,11402000,325,max,0.09158283210024873
swe,11185500,326,mu,0.5167030095060681
swe,11185500,326,min,
swe,11185500,326,max,0.387910494444601
swe,11189500,326,mu,0.5758645777190013
swe,11189500,326,min,
swe,11189500,326,max,0.40414968298369974
swe,11202710,326,mu,0.4692712607114089
swe,11202710,326,min,
swe,11202710,326,max,0.37194931260373115
swe,11208000,326,mu,0.46191146156553126
swe,11208000,326,min,
swe,11208000,326,max,0.4819177816064633
swe,11266500,326,mu,0.4585241673283577
swe,11266500,326,min,
swe,11266500,326,max,0.17969145785073062
swe,11318500,326,mu,0.33725994681041377
swe,11318500,326,min,
swe,11318500,326,max,0.23821347126573278
swe,11402000,326,mu,0.2339043860582053
swe,11402000,326,min,
swe,11402000,326,max,0.08799962662744439
swe,11185500,327,mu,0.5162055778053445
swe,11185500,327,min,
swe,11185500,327,max,0.383219212170142
swe,11189500,327,mu,0.5759880541005042
swe,11189500,327,min,
swe,11189500,327,max,0.4013974796535008
swe,11202710,327,mu,0.46736074607943767
swe,11202710,327,min,
swe,11202710,327,max,0.3686895955603795
swe,11208000,327,mu,0.46209312881666154
swe,11208000,327,min,
swe,11208000,327,max,0.4784455380973197
swe,11266500,327,mu,0.4574276707374733
swe,11266500,327,min,
swe,11266500,327,max,0.17685971870657913
swe,11318500,327,mu,0.3322342133867508
swe,11318500,327,min,
swe,11318500,327,max,0.23383583753940979
swe,11402000,327,mu,0.23042084887525022
swe,11402000,327,min,
swe,11402000,327,max,0.08400256509617121
swe,11185500,328,mu,0.5156473727507038
swe,11185500,328,min,
swe,11185500,328,max,0.37852980519882395
swe,11189500,328,mu,0.5755984963591447
swe,11189500,328,min,
swe,11189500,328,max,0.39838043614686414
swe,11202710,328,mu,0.4648084932265083
swe,11202710,328,min,
swe,11202710,328,max,0.36518115518136995
swe,11208000,328,mu,0.46236059060211876
swe,11208000,328,min,
swe,11208000,328,max,0.47498575791412684
swe,11266500,328,mu,0.455900584589444
swe,11266500,328,min,
swe,11266500,328,max,0.17388622233900403
swe,11318500,328,mu,0.32677849484546095
swe,11318500,328,min,
swe,11318500,328,max,0.22911668116934866
swe,11402000,328,mu,0.22667291657749908
swe,11402000,328,min,
swe,11402000,328,max,0.07972895471055676
swe,11185500,329,mu,0.5150871376627993
swe,11185500,329,min,
swe,11185500,329,max,0.3738283705021626
swe,11189500,329,mu,0.5748026347715889
swe,11189500,329,min,
swe,11189500,329,max,0.395182854417042
